STATE,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
Oklahoma,271,TUPELO SCH DIST 2,2015,2611.00,376.00,1413.00,822.00,2674.00,1360.00,968.00,340.00,5.00
Oklahoma,523,BISHOP SCH DIST 49,2015,4264.00,852.00,2306.00,1106.00,4050.00,1971.00,1685.00,304.00,66.00
Oklahoma,1852,CACHE SCH DIST 1,2015,17452.00,1861.00,6524.00,9067.00,23037.00,8829.00,9939.00,1047.00,460.00
Oklahoma,221,CHATTANOOGA SCH DIST 132,2015,2844.00,186.00,1791.00,867.00,2790.00,1522.00,1013.00,184.00,61.00
Oklahoma,2188,ELGIN SCH DIST 16,2015,17616.00,2671.00,8980.00,5965.00,17867.00,8233.00,5509.00,1160.00,2833.00
Oklahoma,486,FLETCHER SCH DIST 9,2015,3781.00,447.00,2266.00,1068.00,3983.00,2112.00,1195.00,290.00,340.00
Oklahoma,331,FLOWER MOUND SCH DIST 48,2015,2289.00,232.00,1358.00,699.00,2172.00,1247.00,696.00,223.00,6.00
Oklahoma,337,GERONIMO SCH DIST 4,2015,3546.00,441.00,1683.00,1422.00,3859.00,1726.00,1133.00,296.00,698.00
Oklahoma,210,INDIAHOMA SCH DIST 2,2015,2450.00,556.00,1431.00,463.00,2601.00,1444.00,880.00,189.00,8.00
Oklahoma,15270,LAWTON SCH DIST 8,2015,144645.00,32700.00,79132.00,32813.00,139885.00,65708.00,46485.00,8455.00,18690.00
Oklahoma,412,STERLING SCH DIST 3,2015,3735.00,336.00,2358.00,1041.00,3847.00,2000.00,1115.00,324.00,382.00
Oklahoma,198,BIG PASTURE SCH DIST 333,2015,2173.00,186.00,1262.00,725.00,2100.00,1086.00,739.00,192.00,70.00
Oklahoma,174,TEMPLE SCH DIST 101,2015,1649.00,157.00,938.00,554.00,1907.00,837.00,586.00,117.00,329.00
Oklahoma,736,WALTERS SCH DIST 1,2015,5611.00,635.00,3505.00,1471.00,5348.00,3129.00,1714.00,340.00,105.00
Oklahoma,193,BLUEJACKET SCH DIST 20,2015,2220.00,335.00,1232.00,653.00,2789.00,1128.00,707.00,167.00,767.00
Oklahoma,614,KETCHUM SCH DIST 6,2015,5696.00,585.00,1898.00,3213.00,6333.00,2999.00,1883.00,377.00,747.00
Oklahoma,1625,VINITA SCH DIST 65,2015,13744.00,1529.00,8321.00,3894.00,13889.00,7639.00,4247.00,944.00,1040.00
Oklahoma,333,WELCH SCH DIST 17,2015,3707.00,312.00,2234.00,1161.00,3546.00,1980.00,1137.00,193.00,220.00
Oklahoma,41,WHITE OAK SCH DIST 1,2015,591.00,132.00,136.00,323.00,676.00,310.00,293.00,69.00,4.00
Oklahoma,382,ALLEN BOWDEN SCH DIST 35,2015,3136.00,593.00,1513.00,1030.00,3108.00,1663.00,1119.00,227.00,83.00
Oklahoma,1726,BRISTOW SCH DIST 2,2015,14506.00,1464.00,9247.00,3795.00,15846.00,7818.00,4734.00,1102.00,2143.00
Oklahoma,380,DEPEW SCH DIST 21,2015,3635.00,286.00,1789.00,1560.00,3471.00,1765.00,1342.00,297.00,45.00
Oklahoma,585,DRUMRIGHT SCH DIST 39,2015,5549.00,590.00,3302.00,1657.00,5970.00,2760.00,1857.00,603.00,681.00
Oklahoma,1114,KELLYVILLE SCH DIST 31,2015,9167.00,803.00,5890.00,2474.00,8716.00,4932.00,3114.00,588.00,3.00
Oklahoma,706,KIEFER SCH DIST 18,2015,6308.00,424.00,3130.00,2754.00,6949.00,2999.00,1665.00,423.00,1826.00
Oklahoma,910,LONE STAR SCH DIST 8,2015,5875.00,470.00,3884.00,1521.00,5891.00,3461.00,1576.00,326.00,465.00
Oklahoma,1574,MANNFORD SCH DIST 3,2015,12187.00,1302.00,7680.00,3205.00,12503.00,6506.00,4195.00,778.00,998.00
Oklahoma,585,MOUNDS SCH DIST 5,2015,5046.00,527.00,3183.00,1336.00,5256.00,2541.00,1819.00,385.00,494.00
Oklahoma,273,OILTON SCH DIST 20,2015,2772.00,243.00,1907.00,622.00,2734.00,1361.00,1069.00,211.00,91.00
Oklahoma,372,OLIVE SCH DIST 17,2015,3182.00,356.00,2026.00,800.00,3895.00,1735.00,1025.00,274.00,849.00
Oklahoma,261,PRETTY WATER SCH DIST 34,2015,2154.00,241.00,1242.00,671.00,2599.00,1163.00,593.00,190.00,631.00
Oklahoma,4068,SAPULPA SCH DIST 33,2015,35361.00,3174.00,18858.00,13329.00,41842.00,17982.00,20961.00,2074.00,603.00
Oklahoma,92,GYPSY SCHOOL DIST 12,2015,1063.00,165.00,575.00,323.00,981.00,562.00,317.00,81.00,21.00
Oklahoma,400,ARAPAHO SCH DIST 5,2015,4342.00,329.00,1962.00,2051.00,4114.00,2061.00,1321.00,315.00,415.00
Oklahoma,2297,CLINTON SCH DIST 99,2015,22144.00,3565.00,12430.00,6149.00,21916.00,10664.00,7154.00,1653.00,2378.00
Oklahoma,267,HAMMON SCH DIST 66,2015,5763.00,287.00,1733.00,3743.00,5765.00,1736.00,1564.00,289.00,1583.00
Oklahoma,491,THOMAS-FAY-CUSTER UNIFIED SCHOOL DISTRICT,2015,5484.00,349.00,1838.00,3297.00,5025.00,2477.00,1401.00,506.00,625.00
Oklahoma,2271,WEATHERFORD SCH DIST 26,2015,19110.00,1514.00,9175.00,8421.00,18039.00,8799.00,5764.00,1377.00,2059.00
Oklahoma,122,CLEORA SCH DIST 6,2015,1980.00,109.00,174.00,1697.00,1678.00,896.00,614.00,112.00,56.00
Oklahoma,593,COLCORD SCH DIST 4,2015,5425.00,832.00,3551.00,1042.00,5308.00,3027.00,1603.00,493.00,165.00
Oklahoma,2517,GROVE SCH DIST 2,2015,22022.00,2355.00,7820.00,11847.00,20506.00,11519.00,6867.00,1502.00,371.00
Oklahoma,1707,JAY SCH DIST 1,2015,19360.00,6206.00,9198.00,3956.00,19594.00,9964.00,6498.00,1489.00,1619.00
Oklahoma,882,KANSAS SCH DIST 3,2015,8140.00,1378.00,5238.00,1524.00,8149.00,4439.00,2667.00,610.00,433.00
Oklahoma,97,KENWOOD SCH DIST 30,2015,1136.00,325.00,699.00,112.00,1182.00,519.00,467.00,129.00,47.00
Oklahoma,156,LEACH SCH DIST 14,2015,1447.00,243.00,916.00,288.00,1336.00,680.00,458.00,195.00,3.00
Oklahoma,226,MOSELEY SCH DIST 34,2015,1823.00,253.00,1071.00,499.00,2058.00,1158.00,695.00,187.00,18.00
Oklahoma,261,OAKS-MISSION SCHOOL DISTRICT #5,2015,2238.00,388.00,1465.00,385.00,2616.00,1548.00,831.00,158.00,79.00
Oklahoma,219,LEEDEY SCH DIST 3,2015,4307.00,107.00,1481.00,2719.00,6545.00,1648.00,1359.00,253.00,3110.00
Oklahoma,452,SEILING SCH DIST 8,2015,5429.00,462.00,2143.00,2824.00,4668.00,2488.00,1511.00,365.00,298.00
Oklahoma,86,TALOGA SCH DIST 10,2015,2511.00,74.00,525.00,1912.00,2084.00,858.00,961.00,136.00,128.00
Oklahoma,350,VICI SCH DIST 5,2015,3923.00,158.00,2180.00,1585.00,4054.00,1888.00,1426.00,318.00,403.00
Oklahoma,209,ARNETT SCH DIST 3,2015,3285.00,86.00,1338.00,1861.00,3516.00,1327.00,1490.00,198.00,487.00
Oklahoma,197,FARGO SCH DIST 2,2015,4199.00,163.00,1586.00,2450.00,4005.00,1585.00,1224.00,223.00,962.00
Oklahoma,78,GAGE SCH DIST 39,2015,1401.00,133.00,687.00,581.00,1531.00,823.00,531.00,94.00,58.00
Oklahoma,385,SHATTUCK SCH DIST 42,2015,5759.00,310.00,2742.00,2707.00,6252.00,2272.00,2137.00,388.00,1118.00
Oklahoma,272,COVINGTON-DOUGLAS SCHOOL DIST 94,2015,3237.00,210.00,1255.00,1772.00,2839.00,1592.00,902.00,220.00,120.00
Oklahoma,316,DRUMMOND SCH DIST 85,2015,3464.00,285.00,1764.00,1415.00,3498.00,1616.00,1082.00,252.00,530.00
Oklahoma,8051,ENID SCH DIST 57,2015,69048.00,6994.00,39113.00,22941.00,69038.00,34679.00,21596.00,4971.00,7710.00
Oklahoma,378,GARBER SCH DIST 47,2015,3884.00,287.00,1614.00,1983.00,3654.00,1823.00,1253.00,279.00,296.00
Oklahoma,303,KREMLIN-HILLSDALE SCHOOL DIST 18,2015,3084.00,206.00,865.00,2013.00,3310.00,1297.00,906.00,262.00,832.00
Oklahoma,272,CIMMARON SCHOOL DISTRICT 92,2015,2880.00,224.00,1244.00,1412.00,3138.00,1469.00,1395.00,216.00,37.00
Oklahoma,1040,CHISHOLM SCH DIST 42,2015,9221.00,472.00,3866.00,4883.00,11347.00,4342.00,2751.00,637.00,3533.00
Oklahoma,536,PIONEER-PLEASANT VALE SCH DIST 56,2015,5794.00,293.00,1494.00,4007.00,5637.00,2607.00,2366.00,323.00,215.00
Oklahoma,396,WAUKOMIS SCH DIST 1,2015,3473.00,285.00,1789.00,1399.00,3266.00,1717.00,993.00,289.00,252.00
Oklahoma,497,ELMORE CITY-PERNELL SCH DIST 72,2015,4491.00,408.00,2382.00,1701.00,4685.00,2377.00,1567.00,349.00,319.00
Oklahoma,1290,LINDSAY SCH DIST 9,2015,9936.00,782.00,5276.00,3878.00,9254.00,5705.00,2556.00,657.00,335.00
Oklahoma,376,MAYSVILLE SCH DIST 7,2015,3816.00,362.00,1738.00,1716.00,3184.00,1583.00,1214.00,224.00,112.00
Oklahoma,261,PAOLI SCH DIST 5,2015,2422.00,287.00,1557.00,578.00,2343.00,1366.00,746.00,165.00,40.00
Oklahoma,1328,PAULS VALLEY SCH DIST 18,2015,12065.00,1223.00,6797.00,4045.00,11926.00,6738.00,3534.00,815.00,492.00
Oklahoma,719,STRATFORD SCH DIST 2,2015,6390.00,943.00,3821.00,1626.00,6481.00,3468.00,2058.00,383.00,437.00
Oklahoma,403,WHITEBEAD SCH DIST 16,2015,2975.00,338.00,1933.00,704.00,3042.00,1841.00,892.00,295.00,14.00
Oklahoma,698,WYNNEWOOD SCH DIST 38,2015,6732.00,578.00,1828.00,4326.00,6719.00,3566.00,2169.00,375.00,193.00
Oklahoma,309,ALEX SCH DIST 56,2015,3184.00,352.00,1362.00,1470.00,3326.00,1700.00,951.00,207.00,461.00
Oklahoma,477,AMBER-POCASSET SCH DIST 128,2015,5249.00,449.00,2170.00,2630.00,4886.00,2586.00,1445.00,308.00,536.00
Oklahoma,1497,BRIDGE CREEK SCH DIST 95,2015,11576.00,914.00,7201.00,3461.00,11298.00,6036.00,3514.00,609.00,1137.00
Oklahoma,2522,CHICKASHA SCH DIST 1,2015,22710.00,2236.00,12970.00,7504.00,24606.00,11428.00,6788.00,1774.00,4576.00
Oklahoma,273,FRIEND SCH DIST 37,2015,2086.00,211.00,1058.00,817.00,2006.00,1089.00,632.00,202.00,77.00
Oklahoma,204,MIDDLEBERG SCH DIST 96,2015,1912.00,184.00,612.00,1116.00,1875.00,820.00,568.00,165.00,318.00
Oklahoma,571,MINCO SCH DIST 2,2015,5740.00,414.00,1737.00,3589.00,5656.00,2594.00,1629.00,381.00,1014.00
Oklahoma,557,NINNEKAH SCH DIST 51,2015,5133.00,525.00,2697.00,1911.00,5247.00,2557.00,1577.00,430.00,640.00
Oklahoma,394,PIONEER SCH DIST 131,2015,2551.00,240.00,1716.00,595.00,2838.00,1573.00,682.00,236.00,330.00
Oklahoma,574,RUSH SPRINGS SCH DIST 68,2015,5160.00,531.00,3001.00,1628.00,4879.00,3010.00,1399.00,409.00,41.00
Oklahoma,1835,TUTTLE SCH DIST 97,2015,13635.00,634.00,7340.00,5661.00,14225.00,6926.00,3830.00,713.00,2733.00
Oklahoma,265,VERDEN SCH DIST 99,2015,2678.00,255.00,1345.00,1078.00,2736.00,1379.00,905.00,214.00,112.00
Oklahoma,177,DEER CREEK-LAMONT SCH DIST 95,2015,2686.00,113.00,1146.00,1427.00,2709.00,1353.00,1023.00,233.00,100.00
Oklahoma,279,MEDFORD SCH DIST 54,2015,6816.00,304.00,1750.00,4762.00,4504.00,1791.00,2219.00,325.00,164.00
Oklahoma,350,POND CREEK-HUNTER SCH DIST 90,2015,6350.00,309.00,1641.00,4400.00,6090.00,1834.00,2072.00,271.00,1888.00
Oklahoma,276,GRANITE SCH DIST 3,2015,2754.00,205.00,1778.00,771.00,2912.00,1485.00,1063.00,200.00,163.00
Oklahoma,743,MANGUM SCH DIST 1,2015,6263.00,631.00,4236.00,1396.00,6023.00,3312.00,2128.00,495.00,87.00
Oklahoma,540,HOLLIS SCH DIST 66,2015,4985.00,527.00,3154.00,1304.00,5028.00,2801.00,1704.00,340.00,183.00
Oklahoma,288,BUFFALO SCH DIST 4,2015,3435.00,235.00,1525.00,1675.00,3288.00,1741.00,1204.00,240.00,103.00
Oklahoma,488,LAVERNE SCH DIST 1,2015,4520.00,247.00,1843.00,2430.00,4478.00,2399.00,1659.00,294.00,125.00
Oklahoma,428,KEOTA SCH DIST 43,2015,4201.00,984.00,2569.00,648.00,5185.00,2255.00,1552.00,285.00,579.00
Oklahoma,195,KINTA SCH DIST 13,2015,2158.00,571.00,1008.00,579.00,2251.00,1157.00,639.00,180.00,275.00
Oklahoma,226,MCCURTAIN SCH DIST 37,2015,2152.00,240.00,1458.00,454.00,2388.00,1188.00,688.00,307.00,169.00
Oklahoma,1396,STIGLER SCH DIST 20,2015,10787.00,1618.00,7143.00,2026.00,11157.00,6523.00,3586.00,727.00,319.00
Oklahoma,130,WHITEFIELD SCH DIST 10,2015,1064.00,175.00,710.00,179.00,1078.00,601.00,350.00,125.00,0.00
Oklahoma,172,CALVIN SCH DIST 48,2015,2370.00,249.00,508.00,1613.00,2474.00,1283.00,971.00,196.00,16.00
Oklahoma,1053,HOLDENVILLE SCH DIST 35,2015,9169.00,1261.00,5443.00,2465.00,9004.00,5427.00,2620.00,686.00,265.00
Oklahoma,292,MOSS SCH DIST 1,2015,3141.00,327.00,1444.00,1370.00,2492.00,1261.00,892.00,225.00,78.00
Oklahoma,282,STUART SCH DIST 54,2015,2946.00,378.00,790.00,1778.00,3086.00,1425.00,1014.00,271.00,193.00
Oklahoma,473,WETUMKA SCH DIST 5,2015,4880.00,1237.00,2616.00,1027.00,4184.00,2333.00,1468.00,337.00,35.00
Oklahoma,3586,ALTUS SCH DIST 18,2015,28543.00,4058.00,18730.00,5755.00,27502.00,16747.00,8664.00,1903.00,181.00
Oklahoma,296,BLAIR SCH DIST 54,2015,2647.00,242.00,1851.00,554.00,2625.00,1453.00,920.00,161.00,46.00
Oklahoma,196,DUKE SCH DIST 14,2015,2045.00,129.00,1144.00,772.00,2204.00,1150.00,608.00,166.00,257.00
Oklahoma,80,ELDORADO SCH DIST 25,2015,1288.00,130.00,731.00,427.00,1299.00,814.00,388.00,96.00,0.00
Oklahoma,153,OLUSTEE SCH DIST 35,2015,1613.00,176.00,1056.00,381.00,1606.00,982.00,396.00,178.00,9.00
Oklahoma,474,NAVAJO SCH DIST 1,2015,3550.00,331.00,2231.00,988.00,3605.00,2043.00,1264.00,234.00,50.00
Oklahoma,447,RINGLING SCH DIST 14,2015,4280.00,290.00,2836.00,1154.00,4128.00,2367.00,1280.00,337.00,92.00
Oklahoma,256,RYAN SCH DIST 1,2015,2871.00,302.00,1841.00,728.00,2690.00,1351.00,1122.00,176.00,28.00
Oklahoma,64,TERRAL SCH DIST 3,2015,793.00,128.00,493.00,172.00,798.00,368.00,328.00,71.00,0.00
Oklahoma,404,WAURIKA SCH DIST 23,2015,3974.00,328.00,2525.00,1121.00,3790.00,2121.00,1315.00,327.00,27.00
Oklahoma,194,COLEMAN SCH DIST 35,2015,1834.00,232.00,1079.00,523.00,1788.00,1043.00,577.00,166.00,2.00
Oklahoma,95,MANNSVILLE SCH DIST 7,2015,1081.00,110.00,508.00,463.00,1341.00,506.00,382.00,76.00,340.00
Oklahoma,189,MILBURN SCH DIST 29,2015,1763.00,281.00,947.00,535.00,1707.00,944.00,546.00,171.00,46.00
Oklahoma,161,MILL CREEK SCH DIST 2,2015,1465.00,193.00,417.00,855.00,1454.00,814.00,419.00,208.00,13.00
Oklahoma,94,RAVIA SCH DIST 10,2015,1031.00,177.00,473.00,381.00,1027.00,563.00,379.00,84.00,0.00
Oklahoma,993,TISHOMINGO SCH DIST 20,2015,8163.00,1234.00,4815.00,2114.00,8635.00,4813.00,2759.00,638.00,411.00
Oklahoma,247,WAPANUCKA SCH DIST 37,2015,2321.00,282.00,1398.00,641.00,2423.00,1260.00,843.00,248.00,56.00
Oklahoma,1378,BLACKWELL SCH DIST 45,2015,11663.00,1292.00,7128.00,3243.00,11346.00,6004.00,3505.00,743.00,1062.00
Oklahoma,81,KILDARE SCH DIST 50,2015,906.00,99.00,155.00,652.00,1041.00,404.00,332.00,77.00,221.00
Oklahoma,860,NEWKIRK SCH DIST 29,2015,7737.00,937.00,4461.00,2339.00,7437.00,4303.00,2276.00,528.00,319.00
Oklahoma,102,PECKHAM SCH DIST 27,2015,980.00,118.00,419.00,443.00,1155.00,550.00,357.00,60.00,186.00
Oklahoma,5247,PONCA CITY SCH DIST 71,2015,48079.00,5168.00,22614.00,20297.00,51977.00,22176.00,17979.00,3442.00,8080.00
Oklahoma,737,TONKAWA SCH DIST 87,2015,6400.00,817.00,3525.00,2058.00,6750.00,3049.00,2453.00,418.00,823.00
Oklahoma,504,CASHION SCH DIST 89,2015,5151.00,268.00,1390.00,3493.00,4830.00,2165.00,1482.00,311.00,819.00
Oklahoma,179,DOVER SCH DIST 2,2015,2661.00,690.00,1160.00,811.00,2311.00,1364.00,674.00,168.00,95.00
Oklahoma,905,HENNESSEY SCH DIST 16,2015,8448.00,1076.00,4143.00,3229.00,8259.00,3949.00,2100.00,711.00,1456.00
Oklahoma,1428,KINGFISHER SCH DIST 7,2015,13804.00,1923.00,6847.00,5034.00,12673.00,7339.00,4177.00,996.00,161.00
Oklahoma,329,OKARCHE SCH DIST 105,2015,3691.00,174.00,777.00,2740.00,3439.00,1470.00,842.00,206.00,908.00
Oklahoma,235,LOMEGA SCH DIST 3,2015,2714.00,247.00,1267.00,1200.00,2751.00,1354.00,934.00,214.00,237.00
Oklahoma,885,HOBART SCH DIST 1,2015,7117.00,772.00,4153.00,2192.00,6263.00,3704.00,2091.00,437.00,30.00
Oklahoma,77,LONE WOLF SCH DIST 2,2015,975.00,125.00,447.00,403.00,916.00,550.00,308.00,52.00,5.00
Oklahoma,442,SNYDER SCH DIST 4,2015,4842.00,511.00,2883.00,1448.00,5007.00,2442.00,2024.00,333.00,208.00
Oklahoma,248,MT VIEW-GOTEBO SCH DIST I-3,2015,3230.00,324.00,1470.00,1436.00,3048.00,1588.00,1122.00,319.00,0.00
Oklahoma,156,BUFFALO VALLEY SCH DIST 3,2015,1632.00,182.00,951.00,499.00,1570.00,868.00,552.00,117.00,8.00
Oklahoma,169,PANOLA SCH DIST 4,2015,1943.00,298.00,902.00,743.00,1866.00,798.00,635.00,139.00,279.00
Oklahoma,270,RED OAK SCH DIST 2,2015,2602.00,359.00,1209.00,1034.00,2408.00,1238.00,840.00,307.00,5.00
Oklahoma,919,WILBURTON SCH DIST 1,2015,7426.00,876.00,4296.00,2254.00,7214.00,4010.00,2552.00,616.00,23.00
Oklahoma,423,ARKOMA SCH DIST 91,2015,3212.00,562.00,2200.00,450.00,3402.00,1859.00,1132.00,336.00,3.00
Oklahoma,221,BOKOSHE SCH DIST 26,2015,2206.00,358.00,1181.00,667.00,1916.00,1078.00,626.00,170.00,9.00
Oklahoma,278,CAMERON SCH DIST 17,2015,2600.00,367.00,1620.00,613.00,2541.00,1363.00,959.00,164.00,55.00
Oklahoma,66,FANSHAWE SCH DIST 39,2015,705.00,113.00,290.00,302.00,739.00,330.00,308.00,65.00,0.00
Oklahoma,1093,HEAVENER SCH DIST 3,2015,10466.00,1590.00,5996.00,2880.00,10877.00,6021.00,3478.00,664.00,476.00
Oklahoma,263,HODGEN SCH DIST 14,2015,2242.00,432.00,1535.00,275.00,2130.00,1235.00,619.00,186.00,89.00
Oklahoma,575,HOWE SCH DIST 67,2015,4487.00,613.00,3057.00,817.00,4368.00,2281.00,1360.00,332.00,242.00
Oklahoma,218,LEFLORE SCH DIST 16,2015,2253.00,351.00,1386.00,516.00,2330.00,1178.00,729.00,183.00,171.00
Oklahoma,101,MONROE SCH DIST 11,2015,1010.00,135.00,556.00,319.00,1032.00,563.00,348.00,96.00,6.00
Oklahoma,729,PANAMA SCH DIST 20,2015,5487.00,846.00,3497.00,1144.00,5806.00,3112.00,1937.00,481.00,154.00
Oklahoma,814,POCOLA SCH DIST 7,2015,5993.00,731.00,3968.00,1294.00,6133.00,3328.00,1996.00,537.00,114.00
Oklahoma,2372,POTEAU SCH DIST 29,2015,18331.00,2573.00,11790.00,3968.00,18883.00,10562.00,5247.00,1620.00,871.00
Oklahoma,127,SHADY POINT SCH DIST 4,2015,1301.00,309.00,701.00,291.00,1376.00,766.00,461.00,93.00,20.00
Oklahoma,1128,SPIRO SCH DIST 2,2015,9010.00,983.00,5804.00,2223.00,8750.00,5390.00,2484.00,576.00,100.00
Oklahoma,613,TALIHINA SCH DIST 52,2015,6080.00,1545.00,3743.00,792.00,6007.00,3367.00,1987.00,512.00,31.00
Oklahoma,205,WHITESBORO SCH DIST 62,2015,2420.00,328.00,1720.00,372.00,2463.00,1294.00,880.00,221.00,18.00
Oklahoma,605,WISTER SCH DIST 49,2015,4865.00,672.00,3163.00,1030.00,5117.00,2640.00,1729.00,440.00,207.00
Oklahoma,424,AGRA SCH DIST 134,2015,3845.00,583.00,2470.00,792.00,4083.00,2265.00,1275.00,235.00,101.00
Oklahoma,221,CARNEY SCH DIST 105,2015,2045.00,201.00,1306.00,538.00,1880.00,1138.00,548.00,139.00,40.00
Oklahoma,1207,CHANDLER SCH DIST 1,2015,9400.00,1025.00,5195.00,3180.00,9142.00,4688.00,2818.00,607.00,1011.00
Oklahoma,386,DAVENPORT SCH DIST 3,2015,3361.00,267.00,1809.00,1285.00,2955.00,1612.00,1032.00,269.00,40.00
Oklahoma,848,MEEKER SCH DIST 95,2015,6660.00,630.00,4359.00,1671.00,6824.00,4034.00,2036.00,576.00,121.00
Oklahoma,1043,PRAGUE SCH DIST 103,2015,8986.00,779.00,5049.00,3158.00,9849.00,5234.00,3884.00,569.00,107.00
Oklahoma,819,STROUD SCH DIST 54,2015,12282.00,692.00,1639.00,9951.00,12122.00,3775.00,2691.00,466.00,4639.00
Oklahoma,651,WELLSTON SCH DIST 4,2015,5278.00,563.00,3154.00,1561.00,4901.00,2707.00,1587.00,509.00,96.00
Oklahoma,125,WHITE ROCK SCH DIST 5,2015,1280.00,220.00,617.00,443.00,1374.00,680.00,407.00,130.00,122.00
Oklahoma,296,COYLE SCH DIST 14,2015,3291.00,411.00,1513.00,1367.00,2942.00,1573.00,996.00,242.00,118.00
Oklahoma,648,CRESCENT SCH DIST 2,2015,5812.00,522.00,3276.00,2014.00,6142.00,3315.00,2179.00,232.00,405.00
Oklahoma,3514,GUTHRIE SCH DIST 1,2015,26327.00,2555.00,15976.00,7796.00,26412.00,13507.00,10309.00,1920.00,672.00
Oklahoma,239,MULHALI-ORLANDO SCH DIST 3,2015,3047.00,193.00,1085.00,1769.00,2706.00,1374.00,998.00,230.00,92.00
Oklahoma,130,GREENVILLE SCH DIST 3,2015,1449.00,168.00,652.00,629.00,1413.00,570.00,444.00,114.00,281.00
Oklahoma,1053,MARIETTA SCH DIST 16,2015,8656.00,1085.00,5360.00,2211.00,9301.00,4680.00,2324.00,722.00,1331.00
Oklahoma,341,TURNER SCH DIST 5,2015,3524.00,290.00,1661.00,1573.00,3892.00,1357.00,1356.00,249.00,898.00
Oklahoma,316,THACKERVILLE SCH DIST 4,2015,3673.00,438.00,1065.00,2170.00,3594.00,1615.00,1188.00,201.00,512.00
Oklahoma,1937,BLANCHARD SCH DIST 29,2015,15526.00,1263.00,8701.00,5562.00,15629.00,7678.00,4139.00,797.00,2983.00
Oklahoma,39,BYARS SCH DIST 4,2015,269.00,40.00,117.00,112.00,328.00,160.00,130.00,38.00,0.00
Oklahoma,690,DIBBLE SCH DIST 2,2015,5442.00,620.00,3416.00,1406.00,5959.00,3053.00,1751.00,407.00,740.00
Oklahoma,2028,NEWCASTLE SCH DIST 1,2015,17150.00,1405.00,7002.00,8743.00,17216.00,7300.00,5300.00,694.00,3875.00
Oklahoma,1447,PURCELL SCH DIST 15,2015,12122.00,1050.00,7165.00,3907.00,12175.00,6390.00,3532.00,816.00,1419.00
Oklahoma,1004,WASHINGTON SCH DIST 5,2015,7096.00,441.00,4285.00,2370.00,6604.00,3666.00,2185.00,587.00,154.00
Oklahoma,509,WAYNE SCH DIST 10,2015,5137.00,786.00,3022.00,1329.00,5590.00,2411.00,1611.00,346.00,1215.00
Oklahoma,270,BATTIEST SCH DIST 71,2015,3141.00,424.00,1996.00,721.00,3190.00,1332.00,1194.00,306.00,300.00
Oklahoma,1734,BROKEN BOW SCH DIST 74,2015,14552.00,2251.00,8770.00,3531.00,14068.00,8272.00,4232.00,1173.00,356.00
Oklahoma,287,DENISON SCH DIST 37,2015,2007.00,205.00,1419.00,383.00,2137.00,1369.00,586.00,164.00,0.00
Oklahoma,192,EAGLETOWN SCH DIST 13,2015,2626.00,302.00,1790.00,534.00,2587.00,1456.00,914.00,183.00,20.00
Oklahoma,181,FOREST GROVE SCH DIST 1,2015,1644.00,272.00,985.00,387.00,1607.00,753.00,618.00,147.00,81.00
Oklahoma,82,GLOVER SCH DIST 23,2015,779.00,116.00,498.00,165.00,758.00,381.00,293.00,51.00,3.00
Oklahoma,614,HAWORTH SCH DIST 6,2015,5627.00,566.00,4051.00,1010.00,5964.00,2791.00,2416.00,424.00,329.00
Oklahoma,1257,IDABEL SCH DIST 5,2015,11315.00,1894.00,7139.00,2282.00,11424.00,5849.00,3398.00,1146.00,1003.00
Oklahoma,382,LUKFATA SCH DIST 9,2015,2752.00,381.00,1832.00,539.00,2968.00,1461.00,834.00,284.00,381.00
Oklahoma,281,SMITHVILLE SCH DIST 14,2015,3691.00,950.00,2171.00,570.00,3547.00,1651.00,1516.00,314.00,64.00
Oklahoma,903,VALLIANT SCH DIST 11,2015,8087.00,882.00,3750.00,3455.00,9203.00,4321.00,2469.00,558.00,1734.00
Oklahoma,465,WRIGHT CITY SCH DIST 39,2015,4145.00,642.00,2758.00,745.00,4225.00,2314.00,1382.00,402.00,92.00
Oklahoma,240,HOLLY CREEK SCH DIST 72,2015,2043.00,358.00,1414.00,271.00,2029.00,1115.00,671.00,182.00,28.00
Oklahoma,1562,CHECOTAH SCH DIST 19,2015,14683.00,2729.00,7666.00,4288.00,14125.00,7019.00,4332.00,1199.00,1515.00
Oklahoma,100,HANNA SCH DIST 64,2015,1257.00,196.00,740.00,321.00,1511.00,828.00,526.00,105.00,12.00
Oklahoma,222,MIDWAY SCH DIST 127,2015,2431.00,326.00,1401.00,704.00,2597.00,1203.00,1035.00,144.00,67.00
Oklahoma,69,RYAL SCH DIST 3,2015,956.00,384.00,521.00,51.00,885.00,420.00,396.00,60.00,9.00
Oklahoma,99,STIDHAM SCH DIST 16,2015,954.00,162.00,649.00,143.00,897.00,505.00,283.00,109.00,0.00
Oklahoma,1253,EUFAULA SCH DIST 1,2015,12272.00,1684.00,7307.00,3281.00,12424.00,6894.00,3574.00,672.00,1165.00
Oklahoma,155,ALINE-CLEO SCH DIST 4,2015,2237.00,131.00,935.00,1171.00,1943.00,1075.00,656.00,158.00,29.00
Oklahoma,759,FAIRVIEW SCH DIST 84,2015,8108.00,531.00,4384.00,3193.00,7695.00,4525.00,2626.00,382.00,124.00
