,State,School District,LEAID,Year,Total Expenditures,Graduation Rate,Enrollment
2539,Indiana,Evansville Vanderburgh Sch Corp,1803450,2016,299691000.0,78.0,
2540,Indiana,Fairfield Community Schools,1803480,2016,21939000.0,92.0,2026.0
2541,Indiana,Fayette County School Corp,1803510,2016,44095000.0,90.0,
2542,Indiana,Flat Rock-Hawcreek School Corp,1803570,2016,8212000.0,95.0,
2543,Indiana,Fort Wayne Community Schools,1803630,2016,377616000.0,88.0,30182.0
2544,Indiana,Community Schools Of Frankfort,1803660,2016,33356000.0,91.0,
2545,Indiana,Franklin Community School Corp,1803690,2016,51255000.0,94.0,
2546,Indiana,Franklin County Com Sch Corp,1803700,2016,28105000.0,92.0,
2547,Indiana,Lanesville Community School Corp,1803720,2016,6264000.0,95.0,
2548,Indiana,Franklin Township Com Sch Corp,1803750,2016,86817000.0,97.0,
2549,Indiana,Fremont Community Schools,1803780,2016,12857000.0,87.0,988.0
2550,Indiana,Frontier School Corporation,1803810,2016,8300000.0,92.0,
2551,Indiana,Garrett-Keyser-Butler Com,1803840,2016,20263000.0,97.5,
2552,Indiana,Gary Community School Corp,1803870,2016,94860000.0,79.0,
2553,Indiana,Goshen Community Schools,1803930,2016,105048000.0,87.0,6728.0
2554,Indiana,Greater Clark County Schools,1803940,2016,118467000.0,92.0,
2555,Indiana,Greater Jasper Con Schs,1803960,2016,37921000.0,95.0,
2556,Indiana,Greencastle Community Sch Corp,1803990,2016,20743000.0,92.0,
2557,Indiana,Greenfield-Central Com Schools,1804050,2016,46719000.0,90.0,
2558,Indiana,Greensburg Community Schools,1804080,2016,25649000.0,97.5,2378.0
2559,Indiana,Greenwood Community Sch Corp,1804110,2016,35169000.0,90.0,
2560,Indiana,Monroe-Gregg School District,1804140,2016,15954000.0,92.0,1451.0
2561,Indiana,Griffith Public Schools,1804170,2016,22770000.0,97.5,2341.0
2562,Indiana,Hamilton Community Schools,1804230,2016,7525000.0,84.5,
2563,Indiana,Hamilton Heights School Corp,1804260,2016,24992000.0,97.5,
2564,Indiana,School City Of Hammond,1804320,2016,165418000.0,80.0,
2565,Indiana,Hanover Community School Corp,1804350,2016,22099000.0,97.5,
2566,Indiana,Western School Corp,1804470,2016,30437000.0,97.5,
2567,Indiana,Wes-Del Community Schools,1804500,2016,8803000.0,97.5,757.0
2568,Indiana,School Town Of Highland,1804560,2016,30281000.0,93.0,
2569,Indiana,School City Of Hobart,1804590,2016,40404000.0,93.0,
2570,Indiana,River Forest Community Sch Corp,1804620,2016,14699000.0,77.0,
2571,Indiana,Huntington Co Com Sch Corp,1804710,2016,54751000.0,90.0,
2572,Indiana,Indianapolis Public Schools,1804770,2016,457633000.0,64.0,31371.0
2573,Indiana,Jac-Cen-Del Community Sch Corp,1804800,2016,10161000.0,84.5,
2574,Indiana,Jay School Corporation,1804980,2016,38534000.0,94.0,
2575,Indiana,Jennings County School Corporation,1805190,2016,51872000.0,94.0,
2576,Indiana,Kankakee Valley School Corp,1805280,2016,37162000.0,95.0,
2577,Indiana,Knox Community School Corp,1805340,2016,19691000.0,87.0,
2578,Indiana,Kokomo School Corporation,1805370,2016,79434000.0,78.0,
2579,Indiana,Lafayette School Corporation,1805400,2016,107664000.0,87.0,
2580,Indiana,Lake Central School Corp,1805450,2016,119464000.0,95.0,
2581,Indiana,Lake Ridge New Tech Schools,1805460,2016,26638000.0,92.0,
2582,Indiana,Lakeland School Corporation,1805520,2016,23881000.0,82.0,2232.0
2583,Indiana,Wawasee Community School Corp,1805550,2016,37276000.0,88.0,
2584,Indiana,Laporte Community School Corp,1805580,2016,78737000.0,87.0,
2585,Indiana,M S D Lawrence Township,1805670,2016,181982000.0,92.0,
2586,Indiana,Lawrenceburg Com School Corp,1805700,2016,21835000.0,97.5,
2587,Indiana,Lebanon Community School Corp,1805790,2016,43697000.0,93.0,
2588,Indiana,Liberty-Perry Com School Corp,1805880,2016,11892000.0,97.5,
2589,Indiana,Linton-Stockton School Corp,1805910,2016,12716000.0,97.5,
2590,Indiana,Logansport Community Sch Corp,1806030,2016,58043000.0,94.0,
2591,Indiana,Loogootee Community Sch Corp,1806060,2016,8696000.0,92.0,
2592,Indiana,M S D Warren County,1806080,2016,13382000.0,97.5,
2593,Indiana,Maconaquah School Corp,1806090,2016,22694000.0,92.0,
2594,Indiana,Madison Consolidated Schools,1806120,2016,30500000.0,89.0,2863.0
2595,Indiana,Madison-Grant United Sch Corp,1806240,2016,13176000.0,97.5,
2596,Indiana,Manchester Community Schools,1806270,2016,16003000.0,97.5,1519.0
2597,Indiana,Marion Community Schools,1806390,2016,47588000.0,96.0,4815.0
2598,Indiana,Sheridan Community Schools,1806480,2016,12652000.0,92.0,1012.0
2599,Indiana,M S D Martinsville Schools,1806510,2016,50218000.0,94.0,
2600,Indiana,Michigan City Area Schools,1806570,2016,66609000.0,87.0,6003.0
2601,Indiana,Middlebury Community Schools,1806600,2016,43630000.0,91.0,4340.0
2602,Indiana,Milan Community Schools,1806630,2016,12552000.0,97.5,
2603,Indiana,Mill Creek Community Sch Corp,1806660,2016,14914000.0,97.5,
2604,Indiana,School City Of Mishawaka,1806840,2016,60433000.0,91.0,
2605,Indiana,Mississinewa Community School Corp,1806870,2016,24279000.0,97.5,
2606,Indiana,Mitchell Community Schools,1806900,2016,16369000.0,82.0,1764.0
2607,Indiana,Cowan Community School Corp,1807020,2016,7439000.0,95.0,
2608,Indiana,Monroe Central School Corp,1807080,2016,10730000.0,97.5,
2609,Indiana,Eastern Pulaski Com Sch Corp,1807110,2016,18777000.0,92.0,
2610,Indiana,Mooresville Con School Corp,1807140,2016,41189000.0,93.0,
2611,Indiana,Yorktown Community Schools,1807230,2016,20635000.0,97.5,
2612,Indiana,Mt Vernon Community Sch Corp,1807260,2016,42522000.0,94.0,
2613,Indiana,M S D Mount Vernon,1807290,2016,29152000.0,97.5,
2614,Indiana,Muncie Community Schools,1807320,2016,73773000.0,92.0,6628.0
2615,Indiana,School Town Of Munster,1807350,2016,36678000.0,97.0,
2616,Indiana,Nettle Creek School Corp,1807380,2016,10467000.0,97.5,
2617,Indiana,New Albany-Floyd Co Con Sch,1807410,2016,132610000.0,92.0,
2618,Indiana,New Castle Community Sch Corp,1807440,2016,42433000.0,95.0,
2619,Indiana,M S D Of New Durham Township,1807470,2016,8690000.0,92.0,
2620,Indiana,New Prairie United School Corp,1807560,2016,32153000.0,94.0,
2621,Indiana,Nineveh-Hensley-Jackson United,1807620,2016,16362000.0,97.5,
2622,Indiana,Noblesville Schools,1807650,2016,106879000.0,95.0,10310.0
2623,Indiana,North Adams Community Schools,1807680,2016,23279000.0,87.0,
2624,Indiana,North Daviess Com Schools,1807710,2016,12413000.0,92.0,
2625,Indiana,North Gibson School Corp,1807770,2016,27213000.0,87.0,
2626,Indiana,North Judson-San Pierre Sch Corp,1807800,2016,12381000.0,92.0,
2627,Indiana,North Knox School Corp,1807830,2016,14310000.0,97.5,
2628,Indiana,North Lawrence Com Schools,1807860,2016,53823000.0,86.0,
2629,Indiana,North Miami Community Schools,1807890,2016,10321000.0,95.0,973.0
2630,Indiana,North Montgomery Com Sch Corp,1807900,2016,21473000.0,97.5,
2631,Indiana,North Newton School Corp,1807920,2016,14640000.0,92.0,
2632,Indiana,M S D North Posey Co Schools,1807950,2016,20096000.0,92.0,
2633,Indiana,North Putnam Community Schools,1807980,2016,15221000.0,92.0,1528.0
2634,Indiana,North Spencer County Sch Corp,1808010,2016,18595000.0,97.5,
2635,Indiana,Tri-Central Community Schools,1808040,2016,8476000.0,97.5,749.0
2636,Indiana,North Vermillion Com Sch Corp,1808070,2016,7854000.0,87.0,
2637,Indiana,North West Hendricks Schools,1808100,2016,17709000.0,97.5,1824.0
2638,Indiana,Northeast Dubois Co Sch Corp,1808120,2016,9995000.0,92.0,
2639,Indiana,North White School Corp,1808130,2016,10329000.0,84.5,
2640,Indiana,Northeast School Corp,1808160,2016,9130000.0,87.0,
2641,Indiana,Northeastern Wayne Schools,1808190,2016,12110000.0,97.5,
2642,Indiana,Northern Wells Com Schools,1808220,2016,23248000.0,96.0,
2643,Indiana,Northwest Allen County Schools,1808250,2016,66485000.0,97.0,7227.0
2644,Indiana,Shenandoah School Corporation,1808280,2016,12653000.0,97.5,1281.0
2645,Indiana,Northwestern Con School Corp,1808310,2016,14819000.0,97.5,
2646,Indiana,Oak Hill United School Corp,1808340,2016,21029000.0,92.0,
2647,Indiana,Oregon-Davis School Corp,1808460,2016,8155000.0,74.5,
2648,Indiana,Orleans Community Schools,1808490,2016,8784000.0,95.0,763.0
2649,Indiana,Paoli Community School Corp,1808640,2016,16479000.0,82.0,
2650,Indiana,Penn-Harris-Madison Sch Corp,1808760,2016,105069000.0,97.0,
2651,Indiana,Perry Township Schools,1808820,2016,178515000.0,91.0,
2652,Indiana,Peru Community Schools,1808850,2016,21876000.0,97.5,2200.0
2653,Indiana,Pike County School Corp,1808900,2016,20242000.0,87.0,
2654,Indiana,M S D Pike Township,1808910,2016,151603000.0,92.0,
2655,Indiana,Pioneer Regional School Corp,1808940,2016,9735000.0,87.0,
2656,Indiana,Plainfield Community Sch Corp,1808970,2016,50748000.0,97.0,
2657,Indiana,East Porter County School Corp,1809000,2016,24019000.0,97.5,
2658,Indiana,Plymouth Community School Corp,1809060,2016,42641000.0,86.0,
2659,Indiana,John Glenn School Corporation,1809120,2016,19706000.0,92.0,1674.0
2660,Indiana,Portage Township Schools,1809150,2016,77617000.0,90.0,7791.0
2661,Indiana,Porter Township School Corp,1809180,2016,14527000.0,97.5,
2662,Indiana,Prairie Heights Com Sch Corp,1809300,2016,15408000.0,97.5,
2663,Indiana,West Central School Corp,1809360,2016,13374000.0,84.5,
2664,Indiana,West Clark Community Schools,1809370,2016,45994000.0,92.0,
2665,Indiana,Rensselaer Central School Corp,1809420,2016,18265000.0,97.5,
2666,Indiana,Richland-Bean Blossom C S C,1809480,2016,28076000.0,92.0,
2667,Indiana,Richmond Community Schools,1809510,2016,53999000.0,95.0,
2668,Indiana,Rising Sun-Ohio Co Com,1809600,2016,8983000.0,95.0,
2669,Indiana,Rochester Community Sch Corp,1809630,2016,22193000.0,92.0,
2670,Indiana,Merrillville Community School,1809690,2016,72396000.0,86.0,
2671,Indiana,Rossville Con School District,1809720,2016,9794000.0,97.5,
2672,Indiana,Rush County Schools,1809750,2016,24580000.0,92.0,
2673,Indiana,Salem Community Schools,1809810,2016,19662000.0,92.0,
2674,Indiana,Daleville Community Schools,1809840,2016,8215000.0,95.0,596.0
2675,Indiana,Scott County School District 1,1809990,2016,13250000.0,82.0,1317.0
2676,Indiana,Scott County School District 2,1810020,2016,28018000.0,82.0,2539.0
2677,Indiana,Seymour Community Schools,1810080,2016,51205000.0,94.0,4732.0
2678,Indiana,M S D Shakamak Schools,1810110,2016,8114000.0,95.0,
2679,Indiana,Shelbyville Central Schools,1810140,2016,41874000.0,92.0,
2680,Indiana,Shoals Community School Corp,1810170,2016,6117000.0,84.5,
2681,Indiana,Smith-Green Community Schools,1810230,2016,12667000.0,92.0,
2682,Indiana,South Adams Schools,1810260,2016,15218000.0,92.0,
2683,Indiana,South Bend Community Sch Corp,1810290,2016,231276000.0,82.0,
2684,Indiana,South Gibson School Corp,1810350,2016,23182000.0,92.0,
2685,Indiana,South Harrison Com Schools,1810360,2016,35136000.0,92.0,
2686,Indiana,South Henry School Corp,1810380,2016,7995000.0,95.0,
2687,Indiana,South Knox School Corp,1810410,2016,11743000.0,97.5,
2688,Indiana,South Madison Com Sch Corp,1810440,2016,40511000.0,92.0,
2689,Indiana,South Montgomery Com Sch Corp,1810450,2016,19488000.0,97.5,
2690,Indiana,South Newton School Corp,1810470,2016,10943000.0,92.0,
2691,Indiana,South Putnam Community Schools,1810500,2016,12652000.0,97.5,1141.0
2692,Indiana,South Ripley Com Sch Corp,1810530,2016,13721000.0,97.5,
2693,Indiana,South Spencer County Sch Corp,1810560,2016,13593000.0,87.0,
2694,Indiana,South Vermillion Com Sch Corp,1810590,2016,19218000.0,97.5,
2695,Indiana,Southeast Fountain School Corp,1810620,2016,12213000.0,92.0,
2696,Indiana,Southeast Dubois Co Sch Corp,1810640,2016,13763000.0,97.5,
2697,Indiana,Hamilton Southeastern Schools,1810650,2016,209407000.0,96.0,21291.0
2698,Indiana,Southeastern School Corp,1810680,2016,13728000.0,97.5,
2699,Indiana,Southern Hancock Co Com Sch Corp,1810710,2016,31560000.0,96.0,
2700,Indiana,Randolph Southern School Corp,1810740,2016,5322000.0,95.0,
2701,Indiana,Southern Wells Com Schools,1810770,2016,8852000.0,92.0,
2702,Indiana,Southwestern-Jefferson Co Con,1810800,2016,16084000.0,92.0,
2703,Indiana,Southwestern Con Sch Shelby Co,1810830,2016,6699000.0,95.0,
2704,Indiana,Southwest School Corp,1810860,2016,18833000.0,92.0,
2705,Indiana,Southwest Dubois Co Sch Corp,1810870,2016,18437000.0,92.0,
2706,Indiana,Southwest Parke Com Sch Corp,1810900,2016,10787000.0,82.0,
2707,Indiana,School Town Of Speedway,1810920,2016,21558000.0,92.0,
2708,Indiana,Spencer-Owen Community Schools,1810950,2016,26620000.0,87.0,2749.0
2709,Indiana,Springs Valley Com School Corp,1810980,2016,9994000.0,95.0,
2710,Indiana,M S D Steuben County,1811100,2016,28971000.0,86.0,
2711,Indiana,Sunman-Dearborn Com Sch Corp,1811190,2016,38701000.0,95.0,
2712,Indiana,Switzerland County School Corp,1811220,2016,18194000.0,92.0,
2713,Indiana,Taylor Community School Corp,1811250,2016,12036000.0,82.0,
2714,Indiana,Tell City-Troy Twp School Corp,1811260,2016,14755000.0,97.5,
2715,Indiana,Tippecanoe School Corp,1811340,2016,140143000.0,92.0,
2716,Indiana,Tippecanoe Valley School Corp,1811370,2016,22045000.0,97.5,
2717,Indiana,Tipton Community School Corp,1811400,2016,17346000.0,97.5,
2718,Indiana,Tri-County School Corporation,1811430,2016,10978000.0,84.5,
2719,Indiana,Tri-Creek School Corporation,1811460,2016,43582000.0,98.0,
2720,Indiana,Triton School Corporation,1811490,2016,10149000.0,87.0,905.0
2721,Indiana,Twin Lakes School Corp,1811580,2016,25819000.0,92.0,
2722,Indiana,Union Co/Clg Corner Joint Sch Dist,1811610,2016,17749000.0,92.0,
2723,Indiana,Union Township School Corp,1811700,2016,15331000.0,97.5,
2724,Indiana,Union School Corporation,1811730,2016,3946000.0,64.5,386.0
2725,Indiana,Union-North United School Corp,1811910,2016,11630000.0,87.0,
2726,Indiana,Valparaiso Community Schools,1811970,2016,63862000.0,94.0,6294.0
2727,Indiana,Crothersville Community Schools,1812060,2016,5791000.0,90.0,551.0
2728,Indiana,Vigo County School Corp,1812090,2016,165683000.0,89.0,
2729,Indiana,Vincennes Community Sch Corp,1812120,2016,30526000.0,97.5,
2730,Indiana,Wabash City Schools,1812150,2016,15028000.0,92.0,1468.0
2731,Indiana,M S D Wabash County Schools,1812180,2016,28470000.0,82.0,
2732,Indiana,Wa-Nee Community Schools,1812240,2016,32694000.0,91.0,
2733,Indiana,M S D Warren Township,1812360,2016,141408000.0,87.0,
2734,Indiana,Warrick County School Corp,1812390,2016,108109000.0,86.0,
2735,Indiana,Warsaw Community Schools,1812420,2016,78418000.0,92.0,7024.0
2736,Indiana,Washington Com Schools,1812450,2016,25114000.0,97.5,
2737,Indiana,M S D Washington Township,1812720,2016,138059000.0,87.0,
2738,Indiana,M S D Wayne Township,1812810,2016,224191000.0,74.0,
2739,Indiana,West Lafayette Com School Corp,1812870,2016,29081000.0,97.5,
2740,Indiana,Frankton-Lapel Community Schools,1812880,2016,23993000.0,96.0,
2741,Indiana,West Noble School Corporation,1812900,2016,25329000.0,92.0,2405.0
2742,Indiana,West Washington School Corp,1812930,2016,9392000.0,97.5,
2743,Indiana,Western Boone Co Com Sch Dist,1812990,2016,18337000.0,97.5,
2744,Indiana,Western Wayne Schools,1813050,2016,11267000.0,87.0,1017.0
2745,Indiana,Westfield-Washington Schools,1813080,2016,80286000.0,97.0,7238.0
2746,Indiana,Westview School Corporation,1813110,2016,26764000.0,92.0,2151.0
2747,Indiana,School City Of Whiting,1813200,2016,13280000.0,92.0,
2748,Indiana,Whitko Community School Corp,1813230,2016,19240000.0,87.0,
2749,Iowa,North Fayette Comm School District,1900006,2016,12285000.0,97.5,
2750,Iowa,Colfax-Mingo Comm School District,1900009,2016,8398000.0,95.0,
2751,Iowa,Sibley-Ocheyedan Comm School District,1900015,2016,8479000.0,84.5,
2752,Iowa,Okoboji Comm School District,1900021,2016,12947000.0,97.5,
2753,Iowa,Union Comm School District,1900022,2016,13879000.0,97.5,
2754,Iowa,Sioux Central Comm School District,1900023,2016,12226000.0,95.0,
2755,Iowa,South Central Calhoun Comm School District,1900024,2016,12375000.0,95.0,
2756,Iowa,Panorama Comm School District,1900025,2016,13232000.0,97.5,
2757,Iowa,South O'Brien Comm School District,1900026,2016,8770000.0,84.5,
2758,Iowa,Riverside Comm School District,1900027,2016,18209000.0,84.5,
2759,Iowa,Prairie Valley Comm School District,1900028,2016,7485000.0,97.5,
2760,Iowa,East Marshall Comm School District,1900040,2016,10908000.0,92.0,
2761,Iowa,Gmg Comm School District,1900060,2016,5452000.0,90.0,
2762,Iowa,Agwsr Comm School District,1903060,2016,8357000.0,95.0,
2763,Iowa,Adair-Casey Comm School District,1903090,2016,3733000.0,90.0,
2764,Iowa,Adel Desoto Minburn Comm School District,1903150,2016,26294000.0,97.5,
2765,Iowa,Akron Westfield Comm School District,1903220,2016,6519000.0,95.0,
2766,Iowa,Albia Comm School District,1903270,2016,13579000.0,97.5,
2767,Iowa,Alburnett Comm School District,1903300,2016,10214000.0,95.0,
2768,Iowa,Algona Comm School District,1903360,2016,23182000.0,92.0,
2769,Iowa,Allamakee Comm School District,1903390,2016,14186000.0,97.5,
2770,Iowa,North Butler Comm School District,1903450,2016,8264000.0,95.0,634.0
2771,Iowa,Alta Comm School District,1903480,2016,6871000.0,95.0,
2772,Iowa,Ames Comm School District,1903540,2016,85609000.0,93.0,
2773,Iowa,Anamosa Comm School District,1903570,2016,18522000.0,92.0,
2774,Iowa,Ankeny Comm School District,1903690,2016,128101000.0,97.0,
2775,Iowa,Aplington-Parkersburg Comm School District,1903750,2016,10120000.0,97.5,
2776,Iowa,Ar-We-Va Comm School District,1903780,2016,3524000.0,75.0,
2777,Iowa,North Union Comm School District,1903850,2016,6309000.0,95.0,
2778,Iowa,Atlantic Comm School District,1903930,2016,18143000.0,92.0,
2779,Iowa,Audubon Comm School District,1903960,2016,7373000.0,95.0,
2780,Iowa,A-H-S-T Comm School District,1904080,2016,11845000.0,95.0,
2781,Iowa,Ballard Comm School District,1904200,2016,18228000.0,92.0,
2782,Iowa,Battle Creek-Ida Grove Comm School District,1904320,2016,11797000.0,84.5,
2783,Iowa,Baxter Comm School District,1904380,2016,4585000.0,95.0,
2784,Iowa,Bcluw Comm School District,1904440,2016,7763000.0,95.0,
2785,Iowa,Bedford Comm School District,1904560,2016,8499000.0,95.0,
2786,Iowa,Belle Plaine Comm School District,1904620,2016,6592000.0,84.5,
2787,Iowa,Bellevue Comm School District,1904650,2016,7241000.0,95.0,
2788,Iowa,Belmond-Klemme Comm School District,1904680,2016,9455000.0,95.0,
2789,Iowa,Benton Comm School District,1904830,2016,17401000.0,92.0,
2790,Iowa,Bettendorf Comm School District,1904860,2016,51872000.0,93.0,
2791,Iowa,Eddyville-Blakesburg- Fremont Csd,1904950,2016,11672000.0,84.5,
2792,Iowa,Bondurant-Farrar Comm School District,1905070,2016,18838000.0,92.0,
2793,Iowa,Boone Comm School District,1905130,2016,27690000.0,92.0,
2794,Iowa,Boyden-Hull Comm School District,1905190,2016,8290000.0,95.0,
2795,Iowa,West Hancock Comm School District,1905430,2016,7549000.0,84.5,
2796,Iowa,Brooklyn-Guernsey-Malcom Comm School District,1905490,2016,6686000.0,95.0,
2797,Iowa,North Iowa Comm School District,1905750,2016,6615000.0,90.0,
2798,Iowa,Burlington Comm School District,1905790,2016,53293000.0,70.0,
2799,Iowa,Cam Comm School District,1905940,2016,8357000.0,82.0,
2800,Iowa,Cal Comm School District,1905970,2016,4028000.0,75.0,
2801,Iowa,Calamus-Wheatland Comm School District,1906000,2016,5896000.0,84.5,
2802,Iowa,Camanche Comm School District,1906060,2016,12277000.0,92.0,
2803,Iowa,Cardinal Comm School District,1906240,2016,15246000.0,95.0,
2804,Iowa,Carlisle Comm School District,1906270,2016,22627000.0,92.0,
2805,Iowa,Carroll Comm School District,1906330,2016,22887000.0,97.5,
2806,Iowa,Cedar Falls Comm School District,1906510,2016,57596000.0,96.0,
2807,Iowa,Cedar Rapids Comm School District,1906540,2016,224990000.0,84.0,
2808,Iowa,Center Point-Urbana Comm School District,1906660,2016,23809000.0,92.0,
2809,Iowa,Centerville Comm School District,1906750,2016,17870000.0,87.0,
2810,Iowa,Central City Comm School District,1906780,2016,6361000.0,95.0,
2811,Iowa,Central Dewitt School District,1906810,2016,18695000.0,92.0,
2812,Iowa,Central Comm School District,1906840,2016,5801000.0,95.0,
2813,Iowa,Central Decatur Comm School District,1906900,2016,11254000.0,95.0,
2814,Iowa,Central Lee Comm School District,1906930,2016,11147000.0,97.5,
2815,Iowa,Central Lyon Comm School District,1906960,2016,10610000.0,95.0,
2816,Iowa,Chariton Comm School District,1907050,2016,15089000.0,97.5,
2817,Iowa,Charles City Comm School District,1907080,2016,32439000.0,97.5,
2818,Iowa,Charter Oak-Ute Comm School District,1907110,2016,3724000.0,90.0,
2819,Iowa,Cherokee Comm School District,1907170,2016,11365000.0,92.0,
2820,Iowa,Clarinda Comm School District,1907350,2016,10872000.0,97.5,
2821,Iowa,Clarion-Goldfield-Dows Comm School District,1907380,2016,13226000.0,95.0,
2822,Iowa,Clarke Comm School District,1907410,2016,16949000.0,92.0,
2823,Iowa,Clarksville Comm School District,1907440,2016,3888000.0,90.0,
2824,Iowa,Clay Central-Everly Comm School District,1907470,2016,4781000.0,90.0,
2825,Iowa,Clear Creek Amana Comm School District,1907590,2016,40209000.0,82.0,
2826,Iowa,Clear Lake Comm School District,1907620,2016,16408000.0,97.5,
2827,Iowa,Clinton Comm School District,1907710,2016,46947000.0,90.0,
2828,Iowa,College Comm School District,1907860,2016,68386000.0,93.0,
2829,Iowa,Collins-Maxwell Comm School District,1907900,2016,5801000.0,90.0,
2830,Iowa,Colo-Nesco Comm School District,1907920,2016,6531000.0,90.0,
2831,Iowa,Columbus Comm School District,1907980,2016,9285000.0,84.5,
2832,Iowa,Coon Rapids-Bayard Comm School District,1908070,2016,4692000.0,90.0,
2833,Iowa,Corning Comm School District,1908130,2016,7117000.0,95.0,
